bathrooms,bedrooms,square_feet,latitude,longitude,price
1.5,2,1152,35.471,-97.5299,780
2,2,1153,30.3054,-97.7497,1277
2,2,1153,33.1932,-87.5349,650
2,2,1154,33.9566,-118.117,2347
2,2,1154,38.9577,-104.7566,1700
2,2,1154,35.6101,-78.4715,1179
2,2,1154,35.6101,-78.4715,1179
2,2,1154,33.6795,-84.1596,1095
2,2,1154,33.6795,-84.1596,1095
2,2,1154,33.6795,-84.1596,1095
2,2,1154,33.6795,-84.1596,1095
2,2,1154,36.0746,-79.0777,1062
2,2,1154,33.4632,-94.0736,930
1.5,1,1155,34.1474,-118.1391,2950
2,2,1155,32.7876,-117.1265,2300
2,4,1155,39.9974,-82.9829,2000
2,3,1155,36.193,-115.2946,1420
1.5,3,1155,42.0259,-93.6516,975
1,2,1156,33.7288,-84.2099,965
2,2,1157,39.3191,-76.6126,1300
2,2,1158,39.0359,-76.6726,2203
2,2,1158,38.8826,-76.7646,1945
2,2,1158,32.6548,-97.1587,1454
2,2,1159,39.1088,-77.2384,1515
2,2,1159,35.524,-81.5988,1349
2,3,1159,39.8054,-84.0178,962
2,2,1160,37.1892,-93.2908,2205
2,2,1160,43.1984,-73.6783,1525
2.5,2,1160,39.3374,-84.4058,1191
2,2,1160,33.9295,-84.4662,1095
2,2,1161,47.7179,-122.2059,2140
2,2,1161,38.9645,-76.9637,1922
2,2,1161,39.267,-84.2921,1185
2,2,1162,32.9661,-96.7988,1776
2,2,1162,32.8123,-96.8146,1690
2,3,1162,25.4867,-80.4599,1650
2.5,2,1162,35.9907,-78.9074,1240
2.5,2,1162,35.9907,-78.9074,1240
2.5,2,1162,35.9751,-78.8392,1140
2,2,1163,40.7925,-74.0215,2385
1.5,2,1163,32.8212,-96.7853,1550
2,3,1163,47.9179,-97.0658,1150
2,2,1164,34.0263,-118.4732,4360
2,2,1164,40.722,-74.0644,4207
1.5,2,1164,33.8154,-118.037,2200
2,2,1164,40.1068,-74.341,1625
1.5,2,1164,32.8239,-96.681,1150
2,3,1165,35.4796,-80.8231,1299
1,1,1166,30.5797,-98.2721,1210
1.5,3,1166,34.7264,-92.348,1025
2,2,1167,34.0394,-118.2656,4120
2,2,1167,39.4276,-76.7727,1510
1.5,2,1167,43.5329,-96.7265,1250
2,2,1168,39.0873,-77.1745,2050
2,2,1168,39.1008,-76.8827,2020
2,3,1168,38.8098,-89.9522,1400
2,2,1169,32.8255,-97.1039,1205
2,2,1170,34.079,-118.379,7900
2,5,1170,37.7599,-122.4379,7400
2,2,1170,47.6124,-122.1427,2042
2,3,1170,35.2016,-80.8124,1650
2,2,1170,33.7848,-84.3922,1561
1,1,1170,32.829,-96.8458,1534
3,3,1170,35.6066,-77.3928,1515
2,2,1170,34.0007,-84.4665,1309
1,1,1171,32.8212,-96.7853,3036
2,2,1171,34.1275,-118.0494,2350
2,2,1171,40.2091,-74.0584,1885
2,4,1171,39.0527,-121.6393,1599
2,2,1171,38.7394,-104.6352,1465
2,2,1171,38.7394,-104.6352,1450
2,2,1171,27.0533,-82.1205,1370
2,2,1171,37.0435,-76.3397,1300
1.5,2,1171,41.4712,-81.5155,960
2,3,1172,35.4047,-80.6098,1299
2,2,1173,35.2314,-97.5069,1505
2,2,1173,39.3754,-76.8054,1175
2,2,1173,35.6217,-97.4702,1125
2,2,1173,35.6217,-97.4702,1075
2,2,1173,35.6217,-97.4702,1075
1,3,1174,28.0076,-82.4792,1349
2,2,1174,33.6915,-84.2523,845
2,2,1175,42.451,-71.227,2185
2,2,1175,28.0076,-82.4792,1699
2,3,1175,39.4915,-76.6609,1475
2,2,1175,39.4276,-76.7727,1435
2,2,1175,39.8587,-74.8101,1400
2,2,1175,39.4432,-74.5117,1285
2,2,1175,39.4432,-74.5117,1285
2,2,1175,39.4432,-74.5117,1260
2,2,1176,33.8318,-116.5437,3000
2,2,1176,34.152,-118.0876,2766
1,4,1176,43.0724,-89.4003,2350
2,3,1176,28.0076,-82.4792,1499
1,3,1176,43.0724,-89.4003,1450
2,3,1176,37.6249,-77.4948,1300
2,3,1176,35.4047,-80.6098,1275
1,3,1176,33.5944,-112.1837,1199
2,2,1177,30.3054,-97.7497,1915
2,2,1177,41.2473,-81.8259,1500
2,3,1177,35.3537,-96.8923,1250
2,2,1177,33.9222,-84.0725,1219
2,4,1178,32.7876,-117.1265,2699
1,2,1178,33.7848,-84.3922,2000
2,2,1178,39.0984,-76.9349,1589
2,2,1178,39.0984,-76.9349,1589
2,2,1178,35.9998,-79.9305,1174
2,2,1179,36.2113,-115.2938,1450
2,2,1179,41.6977,-71.1501,1445
2,2,1179,40.8062,-96.6778,999
2,2,1180,42.0271,-71.1015,1995
2,2,1180,40.0711,-74.1117,1825
2,2,1180,34.025,-84.3128,1479
1,2,1180,39.0744,-94.5521,1220
1.5,2,1180,33.9351,-84.5289,1159
1.5,2,1180,31.7872,-93.1282,945
2,2,1181,34.0072,-84.0034,1488
2,3,1181,39.5475,-119.7975,1027
2,2,1182,41.8729,-70.6414,2200
2,2,1182,36.8532,-76.2902,1939
2,2,1182,39.0947,-76.8189,1675
2,3,1182,35.2016,-80.8124,1399
2,3,1182,36.1554,-115.1733,1300
2,3,1182,42.9173,-83.6285,1225
2,2,1182,33.8737,-84.5097,1210
2,2,1183,40.7985,-77.8612,3080
2,2,1183,36.8532,-76.2902,1650
2,2,1183,36.8532,-76.2902,1635
2,2,1183,34.2088,-84.1351,1497
1,2,1183,36.2084,-119.3406,1195
2,3,1183,35.823,-78.6438,969
2,2,1184,41.8407,-72.7423,1795
2,2,1184,39.4853,-84.382,1292
2,2,1185,27.2829,-82.475,1880
2,2,1185,36.8623,-76.0114,1850
2,2,1185,39.0459,-104.8179,1742
1,1,1185,39.1535,-84.4264,1730
2,2,1185,47.4081,-122.3162,1700
2,2,1185,39.698,-105.1559,1550
2,2,1185,39.0459,-104.8179,1490
2,2,1186,34.0791,-84.2039,1635
1,3,1186,43.0724,-89.4003,1495
2,3,1186,41.6475,-93.4713,1450
2,2,1186,35.823,-78.6438,1310
2,2,1186,33.9222,-84.0725,1260
2,2,1186,35.5626,-78.2042,1165
1.5,2,1186,35.7585,-78.7783,825
2,2,1187,38.7418,-77.4684,1675
2,2,1187,35.2314,-97.5069,1524
2,2,1187,28.2966,-81.6162,1509
2,3,1187,35.3753,-119.0319,1445
1,2,1187,42.0259,-93.6516,1090
2,3,1188,45.5091,-122.6449,2300
2,2,1188,34.0072,-84.0034,1699
1,2,1189,43.0724,-89.4003,1695
2,2,1189,36.0993,-115.2838,1534
2,2,1189,35.7798,-78.6231,1159
1,3,1189,32.4645,-93.7879,850
3,2,1190,41.2562,-96.0404,2195
2,2,1190,39.8889,-74.9116,1875
2,2,1190,43.0724,-89.4003,1800
2,2,1190,33.8737,-84.5097,1663
2,2,1190,37.6202,-77.6128,1503
1,1,1190,32.0057,-102.1036,1470
2,2,1191,34.0998,-118.3265,3776
2,2,1191,40.6623,-74.2087,2049
2,2,1191,36.1536,-115.1965,1510
1,2,1191,45.6558,-122.5888,1495
2,2,1191,36.1536,-115.1965,1360
2,4,1192,43.0724,-89.4003,2395
2,3,1192,39.1471,-86.5136,2100
2,2,1192,39.1649,-76.7156,1820
2,2,1192,42.7242,-84.477,1750
2,3,1192,29.7714,-95.4343,1349
1,3,1193,45.0684,-93.3317,1482
1,3,1193,32.7835,-96.6121,1299
1,2,1193,40.2057,-85.4,642
2,2,1194,35.6714,-79.1694,1210
2,2,1195,32.8004,-96.7887,1850
2,2,1195,32.8004,-96.7887,1850
2,2,1195,39.0459,-104.8179,1845
2,2,1195,41.2473,-81.8259,1500
2,2,1195,41.2473,-81.8259,1500
2,2,1195,33.873,-84.112,1177
2,2,1195,36.1698,-115.2788,1170
2,2,1195,33.873,-84.112,1092
2,2,1196,41.0905,-73.4311,2250
2,3,1196,39.0744,-94.5521,1320
2,3,1196,41.1555,-104.8204,713
2,2,1197,40.855,-74.2778,2875
2,2,1197,32.7994,-116.9256,2250
2,3,1197,39.043,-76.9077,1804
1.5,3,1197,45.5223,-122.9416,1595
2,3,1198,37.3108,-121.8645,2000
2,2,1198,33.5178,-112.0848,1215
2,2,1198,39.0744,-94.5521,1145
2,3,1199,47.8616,-122.2729,2016
2,2,1199,41.743,-91.6014,1295
1.5,3,1200,37.7599,-122.4379,5995
1.5,2,1200,37.8726,-122.2707,4950
2,2,1200,34.0372,-118.2972,3495
2,2,1200,34.0372,-118.2972,3490
2,2,1200,33.8056,-118.1696,3395
2,3,1200,40.0054,-75.1415,3120
2,2,1200,40.7462,-74.0349,2900
2,3,1200,33.8,-117.8367,2805
2,3,1200,33.8056,-118.1696,2800
1.5,2,1200,42.4585,-71.0609,2800
1,3,1200,41.8729,-70.6414,2700
2,2,1200,41.8625,-87.6825,2550
2,4,1200,42.4299,-71.0581,2550
1,1,1200,40.8488,-73.9736,2460
2,2,1200,33.7848,-84.3922,2399
2,3,1200,39.0017,-77.0353,2320
2,2,1200,40.0054,-75.1415,2025
2,2,1200,38.9974,-76.8818,2022
1,2,1200,41.111,-73.4219,2000
2,2,1200,39.1679,-84.4933,1950
1,3,1200,41.8625,-87.6825,1925
2,4,1200,39.9974,-82.9829,1920
1,2,1200,42.4299,-71.0581,1900
2,2,1200,39.0761,-77.1247,1810
2,2,1200,40.0054,-75.1415,1800
2,2,1200,32.8261,-96.7472,1799
2,2,1200,39.4276,-76.7727,1770
2,2,1200,32.829,-96.8458,1755
1,1,1200,32.7251,-117.2365,1750
1,4,1200,38.041,-78.4898,1695
1,3,1200,40.4545,-79.9011,1695
1,2,1200,41.8625,-87.6825,1650
2,2,1200,45.5091,-122.6449,1650
1,2,1200,43.0724,-89.4003,1650
4,4,1200,30.4415,-91.1012,1616
1,3,1200,43.0531,-87.9659,1599
1.5,2,1200,41.8407,-72.7423,1560
1,2,1200,30.6378,-81.4612,1550
1.5,2,1200,42.2711,-83.745,1550
2,2,1200,28.4991,-81.5295,1540
2,3,1200,39.9974,-82.9829,1500
1,2,1200,39.5358,-119.8373,1499
1.5,3,1200,45.0201,-93.4623,1495
2.5,3,1200,39.0146,-94.2843,1495
2,2,1200,28.4991,-81.5295,1431
2,2,1200,47.5968,-122.7026,1400
1,2,1200,41.9392,-71.3028,1400
2,2,1200,41.6977,-71.1501,1395
2,2,1200,41.6977,-71.1501,1395
1,0,1200,41.8625,-87.6825,1375
2,3,1200,29.8055,-98.1548,1350
2,3,1200,39.0146,-94.2843,1350
1,2,1200,39.9539,-74.9955,1335
1,2,1200,41.7609,-72.7477,1325
1,2,1200,38.6274,-90.304,1300
1.5,2,1200,39.8163,-98.5576,1300
2,2,1200,41.4983,-81.6437,1260
1,2,1200,43.5329,-96.7265,1255
1,3,1200,47.6794,-117.4018,1250
1,3,1200,41.2562,-96.0404,1250
2,2,1200,43.3044,-88.3646,1225
1,3,1200,38.8098,-89.9522,1200
1.5,2,1200,41.3846,-81.7912,1200
2,3,1200,34.0505,-81.0098,1199
2,2,1200,35.081,-85.2968,1185
1.5,2,1200,41.3846,-81.7912,1140
2,2,1200,33.9295,-84.4662,1118
2,2,1200,41.4983,-81.6437,1115
2,3,1200,35.8199,-90.7016,1105
1,1,1200,39.4736,-81.4792,1100
2,2,1200,42.7162,-92.4256,1095
2.5,2,1200,33.0769,-83.3032,1000
2,3,1200,26.19,-97.7023,1000
2.5,2,1200,34.8583,-82.3915,999
1.5,2,1200,37.7262,-89.2229,950
1,2,1200,35.471,-97.5299,945
2,3,1200,36.3741,-94.2105,935
1.5,2,1200,33.9217,-84.8634,925
1,2,1200,44.8956,-122.5661,925
1,2,1200,41.5846,-87.1747,921
2,2,1200,31.2769,-89.3049,915
2,3,1200,40.4969,-86.9659,900
2,3,1200,39.6684,-84.2469,880
2,2,1200,31.2769,-89.3049,875
2,3,1200,36.421,-94.4498,875
2,2,1200,31.0692,-89.2902,875
1,3,1200,39.1538,-84.486,875
2,3,1200,32.4865,-93.6726,860
1,1,1200,38.8562,-104.9083,850
1,0,1200,35.3752,-97.4945,850
2,2,1200,36.0211,-79.3683,831
2.5,2,1200,34.678,-92.7603,820
2.5,2,1200,36.0785,-94.1531,820
2,2,1200,30.4415,-91.1012,795
2,2,1200,31.2769,-89.3049,785
1.5,2,1200,36.7633,-90.4036,750
1.5,2,1200,36.7944,-89.9608,675
1,2,1200,30.1647,-94.351,675
1,2,1200,40.5755,-79.7224,675
1,2,1200,46.8608,-96.8096,625
2,2,1202,27.3071,-80.4554,1702
2,3,1202,30.0021,-95.2555,1249
2,2,1202,36.0909,-79.9272,865
2,3,1203,35.7238,-78.8695,1663
2,2,1203,36.0993,-115.2838,1641
2,2,1203,36.0993,-115.2838,1631
2,2,1203,35.7238,-78.8695,1325
2,2,1204,40.789,-74.0122,3695
2,2,1204,30.0021,-95.2555,1399
2,2,1204,36.0402,-86.6385,1359
2.5,2,1204,35.9499,-95.889,949
2,2,1205,39.2735,-76.8674,1787
1.5,2,1205,36.0114,-95.9779,899
1,2,1207,45.0884,-92.9901,1640
1,2,1207,44.9032,-92.9227,1350
2,2,1207,35.7238,-78.8695,1315
2,2,1207,35.7238,-78.8695,1260
2.5,2,1208,37.7147,-121.93,2750
2,2,1208,40.7434,-74.1521,2450
2,3,1208,47.7921,-122.3045,2025
2,2,1208,32.91,-97.5572,1525
2,2,1208,32.91,-97.5572,1525
2,2,1208,41.1497,-96.0355,1295
2,3,1208,33.6135,-112.3177,1199
2,2,1209,32.8525,-97.1399,1289
2,2,1209,30.4601,-84.2714,1280
2,2,1210,27.2738,-82.5485,5000
2,2,1210,40.4249,-79.981,1940
2,2,1210,41.5459,-87.4562,1585
2,2,1210,33.8144,-84.2804,1542
2,2,1210,33.8144,-84.2804,1521
2.5,3,1210,39.5373,-76.3558,1440
2,2,1210,43.0724,-89.4003,1350
2,3,1210,35.5795,-80.8153,1325
1,1,1211,42.7527,-71.4854,1295
2,3,1212,34.025,-84.3128,1862
1,2,1212,45.0201,-93.4623,1599
1,3,1213,33.843,-118.0073,2800
2,2,1213,33.873,-84.112,1235
2,2,1213,33.873,-84.112,1175
2,2,1214,42.328,-71.071,3825
2,3,1214,47.616,-122.3275,1607
2,3,1214,30.1049,-95.2583,1349
1,3,1214,36.0984,-94.1524,985
2,2,1215,34.0372,-118.2972,4528
2,2,1215,39.1649,-76.7156,2125
2,2,1215,30.2159,-97.8103,1815
1,2,1215,38.6274,-90.304,1450
1.5,3,1216,37.8651,-122.531,3850
2,3,1216,33.7218,-84.744,1349
2,3,1216,35.6757,-97.4949,1245
2,3,1217,47.4819,-122.1966,1770
2,3,1217,33.7289,-84.1257,1115
2.5,2,1218,40.8488,-73.9736,4103
2,2,1218,30.3054,-97.7497,1755
2,3,1218,30.0796,-95.617,1449
2,2,1218,33.9295,-84.4662,1430
2.5,2,1218,30.0066,-97.8071,1295
2,2,1218,34.025,-84.3128,1255
4,4,1219,35.823,-78.6438,1800
2,2,1219,36.1536,-115.1965,1499
2,2,1219,36.1536,-115.1965,1499
2,2,1219,36.1536,-115.1965,1449
2,2,1219,36.1132,-115.2754,1309
1,2,1220,47.3851,-122.1882,2000
2,2,1220,39.905,-74.9965,1690
2,2,1220,28.4991,-81.5295,1549
2,3,1220,40.0533,-85.9252,1099
3,3,1221,35.9473,-79.0615,2196
2,3,1221,47.4457,-122.1407,1910
2,3,1221,34.0505,-81.0098,1099
2,2,1222,44.6537,-88.2118,800
2,3,1223,47.4831,-122.1298,2399
4,4,1224,35.823,-78.6438,1600
2,3,1224,34.1216,-84.515,1299
2,2,1224,33.8737,-84.5097,1255
2,3,1224,35.7863,-78.4845,1208
2,3,1224,33.8614,-84.5382,1179
2,3,1224,39.6093,-86.139,1175
2,2,1224,33.967,-80.9358,1170
2,2,1224,36.0723,-79.8196,900
2,3,1224,31.9501,-95.2575,390
1,3,1225,43.0724,-89.4003,1660
2,2,1225,41.2562,-96.0404,1295
2,3,1226,47.5311,-122.0679,3094
2,3,1226,47.5311,-122.0679,2989
2,3,1226,47.5311,-122.0679,2989
2,2,1226,27.3181,-82.4987,1595
1.5,1,1226,38.6274,-90.304,1300
2,2,1227,39.4853,-84.382,1287
2,3,1228,47.3949,-122.0287,2260
2,3,1228,35.3067,-81.0325,1300
2,3,1228,35.6982,-97.4325,914
1,1,1229,36.1519,-79.8168,1390
2,3,1230,45.3553,-122.8338,1995
2,2,1230,35.7238,-78.8695,1005
2,3,1232,33.2181,-117.3166,3495
1,2,1232,36.1007,-80.2652,875
2,2,1233,34.0948,-118.3699,3990
2,3,1233,33.5407,-86.6852,1775
2,3,1233,33.5407,-86.6852,1775
2,3,1233,40.3931,-111.8459,1575
2,2,1233,34.2027,-84.0733,1330
2,1,1234,36.1554,-115.1733,1850
2,3,1234,32.5807,-97.138,1780
2,3,1234,32.6548,-97.1587,1529
1.5,3,1234,39.8456,-84.1117,730
2,2,1236,34.0314,-118.4885,4570
2.5,2,1236,32.7685,-117.0046,2150
2,2,1236,39.2735,-76.8674,1654
2,2,1236,39.2735,-76.8674,1639
2,2,1236,39.2735,-76.8674,1589
2,2,1236,43.0724,-89.4003,1585
2,2,1236,39.2735,-76.8674,1570
2,2,1236,39.2735,-76.8674,1564
2,3,1236,32.7407,-97.3394,1475
2,3,1236,32.4842,-92.6682,1400
2,2,1237,30.5057,-86.456,1500
2,2,1237,41.4712,-81.5155,1010
2,2,1237,41.4712,-81.5155,1010
2,3,1238,39.1088,-77.2384,1905
1.5,2,1238,39.1471,-86.5136,1600
2,3,1238,40.1145,-88.2723,999
2,2,1239,42.6008,-71.2226,2365
2,2,1239,39.6309,-84.2621,1645
1.5,2,1240,39.5201,-119.8424,1795
3,2,1240,39.1471,-86.5136,1350
1,3,1240,43.8449,-88.8405,885
2,2,1241,37.9389,-122.3331,3430
1,2,1241,36.137,-86.783,2295
2,3,1241,33.9531,-81.2381,1175
2,4,1242,37.3108,-121.8645,4500
2,3,1242,33.9295,-84.4662,1625
2,3,1242,34.119,-81.1962,1249
2,2,1242,43.4468,-96.8378,1200
2,3,1244,40.4089,-104.7618,1821
2,2,1244,34.1222,-84.2975,1322
2,3,1244,35.6101,-78.4715,1275
2,2,1245,40.0711,-74.1117,1995
2,2,1245,43.0133,-88.2374,1800
2,2,1245,41.5299,-88.1012,1485
2,2,1245,41.3846,-81.7912,1090
2,2,1245,39.0146,-94.2843,930
2,3,1246,37.7147,-121.93,2895
2,3,1246,37.7147,-121.93,2750
2,2,1246,33.1308,-117.0809,1745
2.5,3,1246,40.2854,-83.0595,1431
2,2,1246,41.6595,-91.535,1350
3,3,1247,34.0911,-118.343,3895
2,2,1247,42.2094,-70.999,2250
2,3,1247,34.0007,-84.4665,1430
2,2,1247,38.6274,-90.304,1370
2,3,1247,34.119,-81.1962,1149
2,3,1248,33.9612,-81.1134,1275
2,2,1250,34.0452,-118.7551,4450
2,2,1250,37.552,-122.306,3500
2,2,1250,37.4374,-121.8902,3150
2,2,1250,33.7667,-118.3667,2825
2,3,1250,32.9669,-117.1218,2495
2,3,1250,40.2091,-74.0584,2375
2,2,1250,39.2608,-77.278,1905
2,2,1250,42.5957,-73.7885,1740
1.5,3,1250,47.2334,-122.5457,1650
1,1,1250,33.7848,-84.3922,1595
2,3,1250,38.9401,-92.3167,1350
2,2,1250,39.8057,-74.9979,1250
1,3,1250,43.1689,-77.6289,1100
1.5,2,1250,39.0108,-94.7517,1095
1.5,3,1251,37.9003,-122.0495,2995
2,2,1251,39.9974,-82.9829,2399
2,3,1251,30.0871,-95.4685,1425
1,2,1251,44.2146,-88.4323,875
2,3,1252,38.9645,-76.9637,2400
1,3,1253,39.1679,-84.4933,1695
2,2,1254,39.1054,-84.5022,1874
2,2,1254,40.2659,-74.6959,1835
2,2,1254,34.2088,-84.1351,1605
2,2,1254,34.2088,-84.1351,1605
1,2,1254,43.0724,-89.4003,1450
2,3,1254,29.7714,-95.4343,1249
2,2,1254,35.9999,-78.9413,1222
2,2,1254,35.9907,-78.9074,1055
1,2,1254,40.297,-79.9152,1030
2,3,1255,32.6541,-97.095,1401
2,2,1255,31.7951,-106.3886,1150
1,2,1255,41.4803,-82.098,890
3,2,1256,39.0747,-76.7017,1700
2,3,1256,36.1496,-80.3226,916
2,2,1257,40.2206,-74.7174,1400
2,2,1257,34.0072,-84.0034,1315
2,3,1257,33.56,-101.8904,1050
2,2,1258,40.8084,-74.1224,2917
1,2,1258,41.6572,-83.5295,1100
2,2,1259,32.8472,-96.827,2018
2.5,2,1260,34.0372,-118.2972,3595
1,2,1260,42.7527,-71.4854,1625
2,2,1260,34.2291,-84.1306,1375
2,2,1260,43.3199,-88.163,1305
2,3,1260,35.471,-97.5299,1250
2,3,1260,42.0259,-93.6516,880
2,2,1261,42.1173,-70.9547,1988
2,3,1262,33.9258,-83.7495,1199
2,3,1264,35.753,-86.8832,1449
2,2,1264,34.0467,-84.3786,1260
1.5,2,1264,36.1519,-79.8168,960
2,2,1265,42.3882,-83.1122,3300
2,3,1265,39.2081,-76.661,2300
2,3,1265,39.2081,-76.661,2300
1,4,1265,43.0724,-89.4003,2195
2,2,1265,33.7848,-84.3922,2000
2,3,1265,30.1158,-97.2746,1495
2,3,1265,33.9683,-84.4394,1472
2,3,1265,33.8427,-84.0113,1299
2,3,1265,34.119,-81.1962,1150
2,3,1266,30.6505,-97.6809,1780
2,3,1266,32.5284,-97.3119,1517
2,2,1267,38.9245,-77.4019,2278
2,2,1268,28.5163,-81.3644,1900
2,2,1268,39.5255,-76.4321,1850
2,2,1268,39.5255,-76.4321,1850
2,3,1268,27.9275,-82.2984,1349
2,3,1269,33.941,-117.9544,2810
2,3,1269,48.4168,-103.8238,1425
2.5,2,1269,39.3374,-84.4058,1351
2.5,2,1270,37.4356,-122.134,6000
2,2,1270,40.2659,-74.6959,2054
1,2,1270,32.8113,-79.9947,1950
2,2,1270,39.6951,-75.124,1875
2,2,1270,34.025,-84.3128,1493
2,3,1270,35.823,-78.6438,1450
2.5,2,1270,36.3302,-115.3257,1424
2,3,1271,32.7876,-117.1265,2795
2,2,1271,37.0488,-93.2933,1895
1,2,1271,43.0531,-87.9659,905
2,2,1272,35.6217,-97.4702,1430
2,3,1272,35.6775,-78.7763,1259
2,2,1273,41.0133,-74.3321,2565
1.5,1,1273,35.1038,-106.611,1850
2,3,1273,33.9217,-84.8634,1199
2,2,1274,42.1246,-71.1089,2411
2,2,1274,42.1246,-71.1089,2274
2,3,1274,39.2144,-76.8797,1895
2,2,1274,35.9517,-79.071,1450
2,3,1274,36.0913,-79.2861,1378
2,2,1274,29.7714,-95.4343,1350
2,3,1275,21.3155,-157.8379,2800
2,2,1275,44.9368,-93.3605,2550
2,2,1275,34.0372,-118.2972,2495
2,3,1275,32.5807,-97.138,2138
1.5,2,1275,40.0054,-75.1415,1950
2,3,1275,33.5407,-86.6852,1645
2,2,1275,39.4276,-76.7727,1559
2,2,1275,36.3644,-78.5328,1410
2,3,1275,33.9295,-84.4662,1350
2,2,1275,32.9661,-96.7988,1295
1,3,1275,29.4624,-98.5253,1245
1,1,1275,41.2562,-96.0404,1175
2.5,2,1275,38.2006,-84.9469,1081
2,2,1275,35.3752,-97.4945,1025
1.5,3,1276,37.7547,-121.9529,3000
2,3,1276,33.6912,-84.2465,899
2.5,3,1277,29.4624,-98.5253,1200
2,2,1277,40.8062,-96.6778,995
2,3,1278,32.5285,-97.3119,1425
2,3,1278,35.3365,-82.4711,1100
2.5,2,1279,34.0372,-118.2972,4799
2,2,1279,39.1008,-76.8827,2276
2,3,1279,32.5807,-97.138,2048
2,2,1280,40.8876,-74.0499,2710
2,2,1280,35.774,-78.6328,2055
2,2,1280,39.644,-104.9026,1951
2,2,1280,43.0637,-88.1403,1650
2,3,1280,37.1783,-76.4582,1327
2,3,1280,35.7798,-78.6231,1253
2,2,1280,36.0861,-86.9362,1085
2,3,1280,43.0531,-87.9659,901
1,2,1280,33.56,-101.8904,825
2,3,1280,36.0175,-79.7704,822
2,3,1281,39.8163,-98.5576,1475
2,3,1282,33.9217,-84.8634,1375
2,2,1283,39.0947,-76.8189,2022
2.5,2,1284,41.0405,-83.6441,1675
2.5,2,1284,41.0405,-83.6441,1675
2,3,1284,33.9531,-81.2381,1325
2,3,1285,30.4348,-86.6208,1625
2,3,1285,35.6101,-78.4715,1400
2,2,1285,36.8892,-76.2382,1351
2,3,1286,32.91,-97.5572,1625
2,3,1286,32.91,-97.5572,1625
2,3,1286,30.1158,-97.2746,1495
2,2,1286,35.823,-78.6438,1300
2,3,1286,32.8255,-97.1039,1219
2,3,1286,39.4846,-86.0525,1049
2,2,1287,25.8275,-80.1842,2200
2,3,1287,39.1679,-84.4933,1150
2,2,1288,34.0718,-84.2525,2752
2,2,1288,46.8587,-114.041,1495
2.5,2,1289,47.5269,-121.821,1875
2,3,1289,35.4047,-80.6098,1399
2,3,1290,33.7696,-118.1926,3349
2,3,1290,33.7696,-118.1926,3149
2,2,1290,40.2659,-74.6959,1840
1.5,2,1290,39.9974,-82.9829,1500
2,2,1290,35.823,-78.6438,1374
2,3,1290,35.7863,-78.4845,1152
1,2,1290,39.7479,-84.1594,815
2.5,2,1291,32.8212,-96.7853,1995
2,3,1291,47.3002,-122.2168,1629
1.5,2,1291,39.4915,-76.6609,1332
2,3,1292,39.4349,-76.6549,1560
2,2,1294,25.7603,-80.3005,3050
2,2,1294,41.3137,-81.4961,2041
2,2,1294,39.9513,-84.1778,1449
2,2,1294,39.4478,-84.21,1449
2,2,1294,34.0072,-84.0034,1419
2,3,1294,33.4268,-86.5096,1295
2,2,1294,40.8073,-81.9566,1059
2,2,1295,42.6484,-71.1615,2690
2,2,1295,32.9158,-96.8961,1564
2,2,1295,30.2989,-81.6324,949
2,3,1295,37.4007,-77.4627,845
1.5,3,1296,47.7921,-122.3045,2400
2.5,2,1296,34.0007,-84.4665,1888
2,2,1296,34.2088,-84.1351,1670
2,2,1297,42.3157,-71.2073,3243
1,2,1297,34.0791,-84.2039,1580
2,2,1297,34.0299,-84.2425,1442
2,3,1298,40.2659,-74.6959,1885
2,3,1298,30.0871,-95.4685,1399
2,2,1299,32.5548,-94.7807,1415
2,2,1300,34.0948,-118.3699,5995
2,3,1300,34.0231,-118.4811,4955
2,3,1300,32.7876,-117.1265,4000
1.5,2,1300,34.0372,-118.2972,3450
2,2,1300,39.8163,-98.5576,3400
2,2,1300,34.0372,-118.2972,3198
2,2,1300,39.7566,-105.0033,3150
1,3,1300,42.2947,-71.1305,2750
2,5,1300,38.0172,-84.4931,2625
2,2,1300,38.9799,-77.0798,2575
2,3,1300,42.1865,-71.202,2495
2,2,1300,38.9799,-77.0798,2422
2,2,1300,33.7968,-118.0624,2295
1,1,1300,33.7848,-84.3922,2100
2,3,1300,34.1684,-118.0516,2095
2,2,1300,42.9112,-78.8171,1995
2,2,1300,40.5835,-74.2333,1988
2,3,1300,44.5716,-123.282,1950
3,4,1300,40.4969,-86.9659,1800
2,3,1300,39.1471,-86.5136,1700
2.5,2,1300,29.7714,-95.4343,1595
1,3,1300,43.0531,-87.9659,1499
2,2,1300,40.5522,-80.1531,1475
2,3,1300,33.9295,-84.4662,1410
2,2,1300,42.6646,-83.2739,1350
1,2,1300,41.7566,-72.689,1295
2,3,1300,35.1628,-85.2135,1225
1.5,3,1300,30.1909,-92.0646,1200
2,2,1300,61.594,-149.4124,1199
1,1,1300,39.1679,-84.4933,1150
1.5,2,1300,43.1096,-88.3501,1095
2,2,1300,33.9295,-84.4662,1035
2,2,1300,33.662,-78.9316,1020
1,2,1300,29.4624,-98.5253,1000
1.5,2,1300,48.2469,-101.3017,975
2,3,1300,39.76,-94.8272,950
1,2,1300,35.1211,-89.9517,930
2,3,1300,47.9179,-97.0658,900
2,3,1301,47.3907,-122.2626,2298
